mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught,heading_cog_diff,anomaly,is_anomaly,anomaly_score
258763000,Under way using engine,10.0,204.4,209.0,Cargo,15.0,94.0,6.4,4.599999999999994,1,0,-0.16979045499972628
257667000,Under way using engine,7.5,131.6,130.0,Tanker,23.0,144.0,6.0,1.5999999999999943,1,0,-0.13620719604942533
219592000,Under way using engine,17.4,346.0,344.0,Passenger,28.0,171.0,6.3,2.0,1,0,-0.08544084512198763
244784000,Under way using engine,10.6,121.9,126.0,Tanker,16.0,99.0,5.5,4.099999999999994,1,0,-0.1713462323559457
255805882,Under way using engine,10.5,317.6,320.0,Cargo,18.0,107.0,6.5,2.3999999999999773,1,0,-0.1567676627142306
244790369,Under way using engine,11.0,316.4,316.0,Cargo,13.0,89.0,5.5,0.39999999999997726,1,0,-0.16928707545074967
209332000,Under way using engine,8.7,48.7,45.0,Cargo,12.0,90.0,3.3,3.700000000000003,1,0,-0.11082059110654213
209332000,Under way using engine,8.8,49.0,45.0,Cargo,12.0,90.0,3.3,4.0,1,0,-0.11117749242707087
265705100,Unknown value,23.9,209.8,207.0,SAR,4.0,11.0,,2.8000000000000114,1,0,-0.03138080016000466
219592000,Under way using engine,17.5,345.8,344.0,Passenger,28.0,171.0,6.3,1.8000000000000114,1,0,-0.08608140718045793
244790369,Under way using engine,10.9,315.3,316.0,Cargo,13.0,89.0,5.5,0.6999999999999886,1,0,-0.169768824199987
244784000,Under way using engine,10.8,142.7,143.0,Tanker,16.0,99.0,5.5,0.30000000000001137,1,0,-0.18656960533861133
255805882,Under way using engine,10.8,319.1,320.0,Cargo,18.0,107.0,6.5,0.8999999999999773,1,0,-0.15437762653817022
258763000,Under way using engine,9.9,219.4,221.0,Cargo,15.0,94.0,6.4,1.5999999999999943,1,0,-0.17967815521209635
219592000,Under way using engine,16.9,345.9,344.0,Passenger,28.0,171.0,6.3,1.8999999999999773,1,0,-0.09105301419988293
255805882,Under way using engine,10.7,319.9,320.0,Cargo,18.0,107.0,6.5,0.10000000000002274,1,0,-0.15001806192903888
258763000,Under way using engine,10.0,221.1,222.0,Cargo,15.0,94.0,6.4,0.9000000000000057,1,0,-0.1779005369858368
209332000,Under way using engine,8.7,48.3,46.0,Cargo,12.0,90.0,3.3,2.299999999999997,1,0,-0.11898878714718064
244790369,Under way using engine,11.0,318.7,318.0,Cargo,13.0,89.0,5.5,0.6999999999999886,1,0,-0.17069758098178817
219592000,Under way using engine,17.6,342.4,341.0,Passenger,28.0,171.0,6.3,1.3999999999999773,1,0,-0.09489322974817532
244790369,Under way using engine,10.7,319.6,316.0,Cargo,13.0,89.0,5.5,3.6000000000000227,1,0,-0.16269279799581027
255738000,Under way using engine,15.3,133.7,134.0,Cargo,28.0,169.0,7.9,0.30000000000001137,1,0,-0.1151473175448754
219592000,Under way using engine,17.4,342.0,340.0,Passenger,28.0,171.0,6.3,2.0,1,0,-0.0931674391718425
244784000,Under way using engine,11.5,141.8,143.0,Tanker,16.0,99.0,5.5,1.1999999999999886,1,0,-0.18762496333765422
255805882,Under way using engine,10.4,316.3,319.0,Cargo,18.0,107.0,6.5,2.6999999999999886,1,0,-0.15613102215345448
255738000,Under way using engine,15.1,134.7,133.0,Cargo,28.0,169.0,7.9,1.6999999999999886,1,0,-0.1201048614581719
255738000,Under way using engine,15.1,134.8,134.0,Cargo,28.0,169.0,7.9,0.8000000000000114,1,0,-0.12155234775524787
244784000,Under way using engine,11.5,142.2,143.0,Tanker,16.0,99.0,5.5,0.8000000000000114,1,0,-0.1880128866955761
244790369,Under way using engine,10.6,312.1,313.0,Cargo,13.0,89.0,5.5,0.8999999999999773,1,0,-0.17141855576743337
209332000,Under way using engine,7.9,46.9,47.0,Cargo,12.0,90.0,3.3,0.10000000000000142,1,0,-0.10756209461771621
220259000,Under way using engine,7.6,291.1,290.0,Tug,11.0,30.0,4.8,1.1000000000000227,1,0,-0.11367831913205728
209332000,Under way using engine,7.9,46.8,47.0,Cargo,12.0,90.0,3.3,0.20000000000000284,1,0,-0.10774864136825696
258763000,Under way using engine,9.8,189.3,190.0,Cargo,15.0,94.0,6.4,0.6999999999999886,1,0,-0.18545381148049395
219592000,Under way using engine,16.8,338.7,336.0,Passenger,28.0,171.0,6.3,2.6999999999999886,1,0,-0.100692100174057
255805882,Under way using engine,10.6,321.9,323.0,Cargo,18.0,107.0,6.5,1.1000000000000227,1,0,-0.1561039534779119
255738000,Under way using engine,14.7,128.4,132.0,Cargo,28.0,169.0,7.9,3.5999999999999943,1,0,-0.1053566613668821
219592000,Under way using engine,17.0,339.3,337.0,Passenger,28.0,171.0,6.3,2.3000000000000114,1,0,-0.09927137916493034
255805882,Under way using engine,10.8,321.9,323.0,Cargo,18.0,107.0,6.5,1.1000000000000227,1,0,-0.15421309070853528
244784000,Under way using engine,11.3,143.5,143.0,Tanker,16.0,99.0,5.5,0.5,1,0,-0.1869626363605304
244790369,Under way using engine,11.0,314.4,317.0,Cargo,13.0,89.0,5.5,2.6000000000000227,1,0,-0.17082085315212586
244790369,Under way using engine,10.9,318.1,316.0,Cargo,13.0,89.0,5.5,2.1000000000000227,1,0,-0.1700255742435341
255738000,Under way using engine,15.5,147.1,149.0,Cargo,28.0,169.0,7.9,1.9000000000000057,1,0,-0.12986805710777016
219592000,Under way using engine,17.1,349.5,348.0,Passenger,28.0,171.0,6.3,1.5,1,0,-0.08442384327186708
255738000,Under way using engine,16.8,143.0,144.0,Cargo,28.0,169.0,7.9,1.0,1,0,-0.12547738442646472
244784000,Under way using engine,11.2,131.6,133.0,Tanker,16.0,99.0,5.5,1.4000000000000057,1,0,-0.18287901915364302
258763000,Under way using engine,9.9,184.8,184.0,Cargo,15.0,94.0,6.4,0.8000000000000114,1,0,-0.18892919036671263
244784000,Under way using engine,11.0,132.7,133.0,Tanker,16.0,99.0,5.5,0.30000000000001137,1,0,-0.1811372460813354
209332000,Under way using engine,5.9,54.1,56.0,Cargo,12.0,90.0,3.3,1.8999999999999986,1,0,-0.10702794485079697
219592000,Under way using engine,17.6,340.4,338.0,Passenger,28.0,171.0,6.3,2.3999999999999773,1,0,-0.09631555207322012
255738000,Under way using engine,15.8,129.5,130.0,Cargo,28.0,169.0,7.9,0.5,1,0,-0.11324520715435832
255738000,Under way using engine,15.3,127.4,130.0,Cargo,28.0,169.0,7.9,2.5999999999999943,1,0,-0.10746987239925881
219592000,Under way using engine,17.4,340.9,338.0,Passenger,28.0,171.0,6.3,2.8999999999999773,1,0,-0.09321500597315474
244784000,Under way using engine,10.9,121.4,122.0,Tanker,16.0,99.0,5.5,0.5999999999999943,1,0,-0.17082911340387458
255738000,Under way using engine,14.9,128.0,130.0,Cargo,28.0,169.0,7.9,2.0,1,0,-0.11218598983347589
219592000,Under way using engine,17.2,341.1,338.0,Passenger,28.0,171.0,6.3,3.1000000000000227,1,0,-0.09179378709749847
258763000,Under way using engine,9.8,158.0,159.0,Cargo,15.0,94.0,6.4,1.0,1,0,-0.19154164355591796
255738000,Under way using engine,14.3,130.5,132.0,Cargo,28.0,169.0,7.9,1.5,1,0,-0.12362573743254568
258763000,Under way using engine,9.8,157.7,159.0,Cargo,15.0,94.0,6.4,1.3000000000000114,1,0,-0.19317873084899012
209332000,Under way using engine,5.3,21.2,25.0,Cargo,12.0,90.0,3.3,3.8000000000000007,1,0,-0.08292503000569934
244784000,Under way using engine,10.3,160.7,162.0,Tanker,16.0,99.0,5.5,1.3000000000000114,1,0,-0.19573833379792904
244784000,Under way using engine,10.5,165.5,166.0,Tanker,16.0,99.0,5.5,0.5,1,0,-0.19229653514257977
219592000,Under way using engine,17.1,340.9,339.0,Passenger,28.0,171.0,6.3,1.8999999999999773,1,0,-0.09855119400345591
219592000,Under way using engine,17.0,340.7,339.0,Passenger,28.0,171.0,6.3,1.6999999999999886,1,0,-0.1002816043026552
255738000,Under way using engine,15.0,132.4,134.0,Cargo,28.0,169.0,7.9,1.5999999999999943,1,0,-0.11978765477467745
209332000,Under way using engine,8.8,9.7,10.0,Cargo,12.0,90.0,3.3,0.3000000000000007,1,0,-0.08918005678048557
255738000,Under way using engine,15.6,143.0,147.0,Cargo,28.0,169.0,7.9,4.0,1,0,-0.11500720671716647
538004172,Under way using engine,13.2,138.0,140.0,Tanker,44.0,250.0,12.2,2.0,-1,1,0.0066951898556198985
219592000,Under way using engine,17.7,320.3,318.0,Passenger,28.0,171.0,6.3,2.3000000000000114,1,0,-0.09365521510231223
219592000,Under way using engine,17.7,319.8,318.0,Passenger,28.0,171.0,6.3,1.8000000000000114,1,0,-0.09467387041675723
244140000,Under way using engine,9.4,6.6,2.0,Cargo,15.0,114.0,6.4,4.6,1,0,-0.09559597764656158
258763000,Under way using engine,9.7,146.5,147.0,Cargo,15.0,94.0,6.4,0.5,1,0,-0.18682824047422314
255738000,Under way using engine,14.7,165.3,168.0,Cargo,28.0,169.0,7.9,2.6999999999999886,1,0,-0.13555853744093593
244784000,Under way using engine,10.2,200.7,201.0,Tanker,16.0,99.0,5.5,0.30000000000001137,1,0,-0.1812249389290313
266239000,Under way using engine,14.9,188.6,195.0,Passenger,30.0,183.0,6.8,6.400000000000006,1,0,-0.08864459578291023
538004172,Under way using engine,12.6,142.0,145.0,Tanker,44.0,250.0,12.2,3.0,-1,1,0.002695595885179314
244140000,Under way using engine,9.4,3.0,1.0,Cargo,15.0,114.0,6.4,2.0,1,0,-0.10942232319880651
244784000,Under way using engine,10.1,200.8,201.0,Tanker,16.0,99.0,5.5,0.19999999999998863,1,0,-0.18027833105515922
258763000,Under way using engine,9.7,144.1,145.0,Cargo,15.0,94.0,6.4,0.9000000000000057,1,0,-0.18894483089027353
219592000,Under way using engine,17.8,320.4,318.0,Passenger,28.0,171.0,6.3,2.3999999999999773,1,0,-0.0924398527346677
538004172,Under way using engine,12.4,142.0,145.0,Tanker,44.0,250.0,12.2,3.0,-1,1,0.0021766056506075104
255738000,Under way using engine,15.9,155.0,155.0,Cargo,28.0,169.0,7.9,0.0,1,0,-0.12281568351464056
219592000,Under way using engine,17.3,320.4,318.0,Passenger,28.0,171.0,6.3,2.3999999999999773,1,0,-0.09732216474020028
255738000,Under way using engine,16.1,151.8,155.0,Cargo,28.0,169.0,7.9,3.1999999999999886,1,0,-0.124476510382309
219592000,Under way using engine,17.2,320.0,318.0,Passenger,28.0,171.0,6.3,2.0,1,0,-0.09716952236993598
538004172,Under way using engine,12.6,156.0,159.0,Tanker,44.0,250.0,12.2,3.0,1,0,-0.004368507759038187
244784000,Under way using engine,11.0,143.7,145.0,Tanker,16.0,99.0,5.5,1.3000000000000114,1,0,-0.19007705014934406
244140000,Under way using engine,9.1,343.7,347.0,Cargo,15.0,114.0,6.4,3.3000000000000114,1,0,-0.1364751324821703
219592000,Under way using engine,17.6,320.3,317.0,Passenger,28.0,171.0,6.3,3.3000000000000114,1,0,-0.08703962657891195
219592000,Under way using engine,17.6,320.2,317.0,Passenger,28.0,171.0,6.3,3.1999999999999886,1,0,-0.08916381861425632
255738000,Under way using engine,14.8,161.5,165.0,Cargo,28.0,169.0,7.9,3.5,1,0,-0.13150757602793434
538004172,Under way using engine,12.8,159.0,160.0,Tanker,44.0,250.0,12.2,1.0,1,0,-0.007263682216836709
244784000,Under way using engine,11.0,146.1,148.0,Tanker,16.0,99.0,5.5,1.9000000000000057,1,0,-0.19011770782956433
255738000,Under way using engine,14.9,163.7,167.0,Cargo,28.0,169.0,7.9,3.3000000000000114,1,0,-0.13003343634458742
538004172,Under way using engine,12.9,159.0,160.0,Tanker,44.0,250.0,12.2,1.0,1,0,-0.007263682216836709
219592000,Under way using engine,17.6,328.7,327.0,Passenger,28.0,171.0,6.3,1.6999999999999886,1,0,-0.10180814801522375
255738000,Under way using engine,15.4,166.5,167.0,Cargo,28.0,169.0,7.9,0.5,1,0,-0.13504682995836803
244784000,Under way using engine,11.3,144.7,146.0,Tanker,16.0,99.0,5.5,1.3000000000000114,1,0,-0.1885963851252062
244140000,Under way using engine,9.2,352.3,352.0,Cargo,15.0,114.0,6.4,0.30000000000001137,1,0,-0.131806244099407
244784000,Under way using engine,11.2,146.1,147.0,Tanker,16.0,99.0,5.5,0.9000000000000057,1,0,-0.1872530726275794
538004172,Under way using engine,13.1,162.0,164.0,Tanker,44.0,250.0,12.2,2.0,1,0,-0.00527516653236848
538004172,Under way using engine,13.2,163.0,164.0,Tanker,44.0,250.0,12.2,1.0,1,0,-0.003983392209106262
255738000,Under way using engine,14.9,162.6,167.0,Cargo,28.0,169.0,7.9,4.400000000000006,1,0,-0.12580592188118578
255738000,Under way using engine,15.9,166.5,171.0,Cargo,28.0,169.0,7.9,4.5,1,0,-0.12182797445927934
244784000,Under way using engine,6.8,188.2,198.0,Tanker,16.0,99.0,5.5,9.800000000000011,1,0,-0.11749218626718555
255738000,Under way using engine,16.4,165.0,167.0,Cargo,28.0,169.0,7.9,2.0,1,0,-0.13445762593352323
244140000,Under way using engine,8.7,11.0,10.0,Cargo,15.0,114.0,6.4,1.0,1,0,-0.11181967938743687
538004172,Under way using engine,12.7,161.0,165.0,Tanker,44.0,250.0,12.2,4.0,1,0,-0.0001108229878713507
538004172,Under way using engine,12.6,162.0,165.0,Tanker,44.0,250.0,12.2,3.0,1,0,-0.007254926140730866
255738000,Under way using engine,16.7,163.8,167.0,Cargo,28.0,169.0,7.9,3.1999999999999886,1,0,-0.12562583306913333
244784000,Under way using engine,10.7,219.9,218.0,Tanker,16.0,99.0,5.5,1.9000000000000057,1,0,-0.18277938021923396
220259000,Under way using engine,0.6,71.4,350.0,Tug,11.0,30.0,4.8,81.39999999999998,-1,1,0.0971542630872364
219020900,Unknown value,0.0,19.2,,Pleasure,4.0,11.0,,,1,0,-0.0033101370377682793
265698740,Moored,0.1,194.1,303.0,Passenger,12.0,50.0,3.0,108.9,-1,1,0.0991195709445335
209535000,Moored,0.0,229.0,215.0,Cargo,13.0,90.0,5.7,14.0,1,0,-0.048324878424948814
219001236,Moored,0.0,262.4,323.0,Tug,7.0,19.0,3.6,60.60000000000002,-1,1,0.07663321698462888
220474000,Moored,0.0,309.3,237.0,Cargo,14.0,77.0,5.4,72.30000000000001,-1,1,0.057162720046740945
265701610,Moored,0.0,234.9,25.0,Sailing,5.0,17.0,,150.1,-1,1,0.133957940347594
219011448,Unknown value,0.0,219.4,,Pleasure,4.0,13.0,,,1,0,-0.015551008890859697
244140000,Under way using engine,9.0,10.4,9.0,Cargo,15.0,114.0,6.4,1.4000000000000004,1,0,-0.11280083086169246
244784000,Under way using engine,10.5,220.1,220.0,Tanker,16.0,99.0,5.5,0.09999999999999432,1,0,-0.17438738765248368
255738000,Under way using engine,16.4,165.2,165.0,Cargo,28.0,169.0,7.9,0.19999999999998863,1,0,-0.13031180890118954
244784000,Under way using engine,10.3,220.3,220.0,Tanker,16.0,99.0,5.5,0.30000000000001137,1,0,-0.1770554351609815
220259000,Under way using engine,5.5,115.9,101.0,Tug,11.0,30.0,4.8,14.900000000000006,1,0,-0.044241472999115405
265041000,Under way using engine,9.4,262.7,261.0,Passenger,28.0,111.0,5.0,1.6999999999999886,1,0,-0.1259852106016947
538004172,Under way using engine,12.6,161.0,164.0,Tanker,44.0,250.0,12.2,3.0,1,0,-0.007231509283811555
255738000,Under way using engine,15.8,174.3,177.0,Cargo,28.0,169.0,7.9,2.6999999999999886,1,0,-0.1268078165964972
219024176,Under way using engine,19.0,11.2,9.0,Pilot,5.0,15.0,1.5,2.1999999999999993,-1,1,0.026765166862346312
244140000,Under way using engine,8.9,340.7,340.0,Cargo,15.0,114.0,6.4,0.6999999999999886,1,0,-0.15132222957882452
244784000,Under way using engine,10.4,201.1,203.0,Tanker,16.0,99.0,5.5,1.9000000000000057,1,0,-0.18633422830840018
255738000,Under way using engine,16.0,157.6,160.0,Cargo,28.0,169.0,7.9,2.4000000000000057,1,0,-0.1337462648275472
255738000,Under way using engine,16.0,157.8,160.0,Cargo,28.0,169.0,7.9,2.1999999999999886,1,0,-0.13537861767388226
538004172,Under way using engine,12.8,165.0,168.0,Tanker,44.0,250.0,12.2,3.0,1,0,-0.005020672519867708
255738000,Under way using engine,12.1,129.2,132.0,Cargo,28.0,169.0,7.9,2.8000000000000114,1,0,-0.1203267034767837
255738000,Under way using engine,12.1,131.4,132.0,Cargo,28.0,169.0,7.9,0.5999999999999943,1,0,-0.1263943878120436
538004172,Under way using engine,12.5,179.0,187.0,Tanker,44.0,250.0,12.2,8.0,-1,1,0.029837551065835966
244140000,Under way using engine,8.8,345.6,345.0,Cargo,15.0,114.0,6.4,0.6000000000000227,1,0,-0.14300822904493748
244140000,Under way using engine,8.9,316.1,315.0,Cargo,15.0,114.0,6.4,1.1000000000000227,1,0,-0.1595654455332659
255738000,Under way using engine,12.3,129.8,132.0,Cargo,28.0,169.0,7.9,2.1999999999999886,1,0,-0.12516380078064854
219024177,Under way using engine,17.2,107.7,106.0,Pilot,5.0,15.0,1.5,1.7000000000000028,1,0,-0.009301753651791977
538004172,Under way using engine,12.8,207.0,209.0,Tanker,44.0,250.0,12.2,2.0,1,0,-0.000943150633978096
244140000,Under way using engine,8.8,316.5,316.0,Cargo,15.0,114.0,6.4,0.5,1,0,-0.15840281336498063
255738000,Under way using engine,13.2,156.0,158.0,Cargo,28.0,169.0,7.9,2.0,1,0,-0.1405479262105152
244790369,Under way using engine,9.5,241.6,240.0,Cargo,13.0,89.0,5.5,1.5999999999999943,1,0,-0.17377228156198005
255738000,Under way using engine,13.2,167.1,169.0,Cargo,28.0,169.0,7.9,1.9000000000000057,1,0,-0.14319886996026937
538004172,Under way using engine,12.9,208.0,209.0,Tanker,44.0,250.0,12.2,1.0,1,0,-0.0006549156807439394
244790369,Under way using engine,9.6,237.0,238.0,Cargo,13.0,89.0,5.5,1.0,1,0,-0.17502437247235925
244140000,Under way using engine,8.4,318.1,316.0,Cargo,15.0,114.0,6.4,2.1000000000000227,1,0,-0.1526267503189071
255805882,Under way using engine,9.9,237.8,240.0,Cargo,18.0,107.0,6.5,2.1999999999999886,1,0,-0.16635477259712045
538004172,Under way using engine,12.8,211.0,212.0,Tanker,44.0,250.0,12.2,1.0,1,0,-0.0016076165171643453
255738000,Under way using engine,15.4,156.4,157.0,Cargo,28.0,169.0,7.9,0.5999999999999943,1,0,-0.13185323882898276
244790369,Under way using engine,9.9,235.5,237.0,Cargo,13.0,89.0,5.5,1.5,1,0,-0.17781652000366266
244790369,Under way using engine,9.9,234.8,238.0,Cargo,13.0,89.0,5.5,3.1999999999999886,1,0,-0.1729396600562258
538004172,Under way using engine,12.8,213.0,214.0,Tanker,44.0,250.0,12.2,1.0,-1,1,0.0013253094173741875
244140000,Under way using engine,8.9,329.9,329.0,Cargo,15.0,114.0,6.4,0.8999999999999773,1,0,-0.15705829610510263
538007353,Under way using engine,13.4,14.6,15.0,Cargo,23.0,190.0,7.6,0.40000000000000036,1,0,-0.07022713522466462
538007353,Under way using engine,13.9,8.4,10.0,Cargo,23.0,190.0,7.6,1.5999999999999996,1,0,-0.0652031959740762
255738000,Under way using engine,15.4,168.4,169.0,Cargo,28.0,169.0,7.9,0.5999999999999943,1,0,-0.13551585083527706
255738000,Under way using engine,15.4,166.3,168.0,Cargo,28.0,169.0,7.9,1.6999999999999886,1,0,-0.13625916133773613
538004172,Constrained by her draught,12.9,213.0,214.0,Tanker,44.0,250.0,12.2,1.0,-1,1,0.0013253094173741875
538004172,Constrained by her draught,12.9,213.0,215.0,Tanker,44.0,250.0,12.2,2.0,-1,1,0.0008448208957162473
244140000,Under way using engine,8.7,346.6,345.0,Cargo,15.0,114.0,6.4,1.6000000000000227,1,0,-0.1435533535805632
255738000,Under way using engine,15.0,139.2,142.0,Cargo,28.0,169.0,7.9,2.8000000000000114,1,0,-0.1243264459938137
255738000,Under way using engine,15.1,171.1,171.0,Cargo,28.0,169.0,7.9,0.09999999999999432,1,0,-0.1270849250394001
538007353,Under way using engine,7.6,352.2,353.0,Cargo,23.0,190.0,7.6,0.8000000000000114,1,0,-0.06147577207879129
538004172,Constrained by her draught,12.6,209.0,210.0,Tanker,44.0,250.0,12.2,1.0,1,0,-0.002433627726980192
538004172,Constrained by her draught,12.7,208.0,210.0,Tanker,44.0,250.0,12.2,2.0,1,0,-0.0019726245653653995
244140000,Under way using engine,8.7,344.6,343.0,Cargo,15.0,114.0,6.4,1.6000000000000227,1,0,-0.1487357253971882
255738000,Under way using engine,6.5,151.9,156.0,Cargo,28.0,169.0,7.9,4.099999999999994,1,0,-0.10015544230516144
255738000,Under way using engine,6.2,151.1,155.0,Cargo,28.0,169.0,7.9,3.9000000000000057,1,0,-0.09892242286733738
244140000,Under way using engine,8.8,346.8,344.0,Cargo,15.0,114.0,6.4,2.8000000000000114,1,0,-0.14073475720605516
538004172,Constrained by her draught,12.5,211.0,212.0,Tanker,44.0,250.0,12.2,1.0,1,0,-0.00262369520858885
538004172,Constrained by her draught,12.5,211.0,213.0,Tanker,44.0,250.0,12.2,2.0,1,0,-0.0031008295440485556
538007353,Under way using engine,12.7,351.9,354.0,Cargo,23.0,190.0,7.6,2.1000000000000227,1,0,-0.08388359832866438
265698740,Under way using engine,10.1,126.1,130.0,Passenger,12.0,50.0,3.0,3.9000000000000057,1,0,-0.12996520967148745
244140000,Under way using engine,8.7,342.6,343.0,Cargo,15.0,114.0,6.4,0.39999999999997726,1,0,-0.1459127425881847
265012140,Under way using engine,10.3,209.7,208.0,Tanker,19.0,100.0,6.0,1.6999999999999886,1,0,-0.1771120580595249
636018732,Under way using engine,16.0,138.8,137.0,Cargo,30.0,214.0,10.5,1.8000000000000114,1,0,-0.07962562889838004
538007353,Under way using engine,13.9,11.1,15.0,Cargo,23.0,190.0,7.6,3.9000000000000004,1,0,-0.05292161132188977
538004172,Constrained by her draught,12.3,224.0,227.0,Tanker,44.0,250.0,12.2,3.0,-1,1,0.007294224463867294
266465000,Under way using engine,14.5,145.1,144.0,Tanker,19.0,120.0,5.5,1.0999999999999943,1,0,-0.15650924165895946
636018732,Under way using engine,15.8,137.3,137.0,Cargo,30.0,214.0,10.5,0.30000000000001137,1,0,-0.07545616308172404
538004172,Constrained by her draught,12.4,226.0,229.0,Tanker,44.0,250.0,12.2,3.0,-1,1,0.00879712964492052
266465000,Under way using engine,14.4,121.7,121.0,Tanker,19.0,120.0,5.5,0.7000000000000028,1,0,-0.14338497366075253
636018732,Under way using engine,15.8,135.1,135.0,Cargo,30.0,214.0,10.5,0.09999999999999432,1,0,-0.06834657226007529
219006113,Engaged in fishing,8.5,70.5,73.0,Fishing,4.0,14.0,,2.5,1,0,-0.05425824733272333
265012140,Under way using engine,10.3,187.7,187.0,Tanker,19.0,100.0,6.0,0.6999999999999886,1,0,-0.1817094599828592
266186000,Engaged in fishing,7.5,173.6,178.0,Fishing,5.0,16.0,2.5,4.400000000000006,1,0,-0.07231229423235896
266465000,Under way using engine,14.4,137.2,137.0,Tanker,19.0,120.0,5.5,0.19999999999998863,1,0,-0.14714256064126846
636018732,Under way using engine,15.6,133.9,136.0,Cargo,30.0,214.0,10.5,2.0999999999999943,1,0,-0.07796603282275405
538004172,Constrained by her draught,12.6,228.0,229.0,Tanker,44.0,250.0,12.2,1.0,-1,1,0.007269636213535602
538007353,Under way using engine,14.1,340.0,343.0,Cargo,23.0,190.0,7.6,3.0,1,0,-0.09070558836889536
266465000,Under way using engine,14.5,84.6,81.0,Tanker,19.0,120.0,5.5,3.5999999999999943,1,0,-0.11785965526465114
244140000,Under way using engine,8.1,347.2,345.0,Cargo,15.0,114.0,6.4,2.1999999999999886,1,0,-0.1326234033783315
219006113,Engaged in fishing,8.1,132.2,135.0,Fishing,4.0,14.0,,2.8000000000000114,1,0,-0.08160806802493609
636018732,Under way using engine,15.4,159.6,159.0,Cargo,30.0,214.0,10.5,0.5999999999999943,1,0,-0.08567858359412295
538007353,Under way using engine,14.3,345.9,351.0,Cargo,23.0,190.0,7.6,5.100000000000023,1,0,-0.058913736410473816
538004172,Constrained by her draught,12.7,200.0,203.0,Tanker,44.0,250.0,12.2,3.0,-1,1,0.0003511898506496358
265012140,Under way using engine,10.4,181.9,179.0,Tanker,19.0,100.0,6.0,2.9000000000000057,1,0,-0.18371585301661897
636018732,Under way using engine,15.6,160.2,160.0,Cargo,30.0,214.0,10.5,0.19999999999998863,1,0,-0.08250284715327066
538007353,Under way using engine,13.8,33.5,40.0,Cargo,23.0,190.0,7.6,6.5,1,0,-0.06605241169736337
266465000,Under way using engine,14.3,115.9,113.0,Tanker,19.0,120.0,5.5,2.9000000000000057,1,0,-0.14108083660973875
219000781,Under way using engine,9.2,347.4,348.0,Passenger,,,2.8,0.6000000000000227,1,0,-0.12095173381422691
538004172,Constrained by her draught,12.5,216.0,218.0,Tanker,44.0,250.0,12.2,2.0,-1,1,0.00228481254633639
244140000,Under way using engine,8.5,345.9,344.0,Cargo,15.0,114.0,6.4,1.8999999999999773,1,0,-0.14048463346047418
266465000,Under way using engine,11.3,114.9,114.0,Tanker,19.0,120.0,5.5,0.9000000000000057,1,0,-0.1585222166480662
636018732,Under way using engine,15.9,159.5,161.0,Cargo,30.0,214.0,10.5,1.5,1,0,-0.08992169562433827
266186000,Engaged in fishing,6.6,185.0,188.0,Fishing,5.0,16.0,2.5,3.0,1,0,-0.07245292037883494
266332000,Engaged in fishing,2.6,224.3,219.0,Fishing,6.0,24.0,3.2,5.300000000000011,1,0,-0.06158928708985967
219006113,Engaged in fishing,8.5,126.8,132.0,Fishing,4.0,14.0,,5.200000000000003,1,0,-0.06228984725798703
266465000,Under way using engine,12.7,137.5,137.0,Tanker,19.0,120.0,5.5,0.5,1,0,-0.1638894619561604
266332000,Engaged in fishing,2.7,215.9,213.0,Fishing,6.0,24.0,3.2,2.9000000000000057,1,0,-0.07264527100012752
538004172,Constrained by her draught,12.0,212.0,213.0,Tanker,44.0,250.0,12.2,1.0,1,0,-7.899907529240746e-05
538007353,Under way using engine,15.5,345.3,344.0,Cargo,23.0,190.0,7.6,1.3000000000000114,1,0,-0.0793513890103969
538007353,Under way using engine,14.8,322.5,319.0,Cargo,23.0,190.0,7.6,3.5,1,0,-0.08308924769711346
244140000,Under way using engine,9.1,344.4,344.0,Cargo,15.0,114.0,6.4,0.39999999999997726,1,0,-0.1452850903501074
265012140,Under way using engine,10.3,141.8,139.0,Tanker,19.0,100.0,6.0,2.8000000000000114,1,0,-0.17636485928739187
219000781,Under way using engine,10.6,265.4,263.0,Passenger,,,2.8,2.3999999999999773,1,0,-0.14230355113959986
219006113,Engaged in fishing,8.7,130.4,133.0,Fishing,4.0,14.0,,2.5999999999999943,1,0,-0.07925187235310055
636018732,Under way using engine,15.9,161.1,162.0,Cargo,30.0,214.0,10.5,0.9000000000000057,1,0,-0.0888385025717533
219355000,Under way using engine,11.2,180.0,180.0,Tanker,14.0,93.0,5.6,0.0,1,0,-0.18293447543173397
265012140,Under way using engine,10.5,141.9,140.0,Tanker,19.0,100.0,6.0,1.9000000000000057,1,0,-0.17720555807934352
538004172,Constrained by her draught,12.2,238.0,243.0,Tanker,44.0,250.0,12.2,5.0,-1,1,0.022285277273577764
636018732,Under way using engine,16.0,161.5,161.0,Cargo,30.0,214.0,10.5,0.5,1,0,-0.0864467083533828
266186000,Engaged in fishing,7.0,215.9,207.0,Fishing,5.0,16.0,2.5,8.900000000000006,1,0,-0.04146933213498738
266465000,Under way using engine,13.9,137.0,137.0,Tanker,19.0,120.0,5.5,0.0,1,0,-0.14875251610511142
219355000,Under way using engine,11.4,183.0,181.0,Tanker,14.0,93.0,5.6,2.0,1,0,-0.1894253888087204
538007353,Under way using engine,11.4,312.8,315.0,Cargo,23.0,190.0,7.6,2.1999999999999886,1,0,-0.10759114625021476
